Mixture	CD14 Mono	CD4 TCM_1	CD8 Naive	NK_2	CD8 TEM_1	CD16 Mono	B intermediate lambda	CD4 Naive	CD4 CTL	B naive kappa	CD4 TCM_3	MAIT	CD4 TCM_2	CD8 TEM_2	gdT_3	NK_1	CD8 TCM_1	dnT_2	B intermediate kappa	B memory kappa	Doublet	pDC	CD8 TEM_5	gdT_1	B naive lambda	NK_4	CD8 Proliferating	CD8 TCM_2	Treg Naive	Plasma	CD4 TEM_1	Treg Memory	CD4 TEM_3	CD8 TCM_3	cDC2_1	NK Proliferating	CD8 TEM_4	ASDC_pDC	CD4 TEM_2	B memory lambda	dnT_1	HSPC	cDC2_2	Platelet	NK_CD56bright	CD4 TEM_4	CD8 TEM_6	CD8 Naive_2	gdT_2	NK_3	CD8 TEM_3	CD4 Proliferating	Eryth	gdT_4	Plasmablast	cDC1	ASDC_mDC	ILC	P-value	Correlation	RMSE
4862	0.0850255312939028	0	0.0261611401902743	0.00288456789520701	0	0	0	0.0277037335203346	0.019271156980217	0.0507128440213831	0.00232730542913001	0	0	0	0.0119418689980695	0.0118648781063961	0.0191241750955025	0.0100491823368811	0	0.0272052719817162	0	0.034046451493041	0.0311894698484032	0.0199442919427672	0.0131875018530711	0	0	0.0309965692156944	0.00219485146044459	0.00506279594597064	0	0	0.00336690447586187	0.0697595612580309	0.00645848688293632	0.025614134543865	0.0165650426926867	0.031027025954292	0	0.0204377389313155	0.0170154121648224	0.0776550536986745	0.0053324639898021	0	0.0871537040659653	0.015221685282377	0	0	0.0601020854509481	0	0.0615992197345955	0.0413615095409721	0	0	0.0103129146003297	0.0201234691241185	0	0	0	0.805922087838457	0.731302231152051
4864	0	0.0283769638913008	0	0.0523987946493533	0.0650370210050546	0.0107259165597004	0.0196297410331672	0.0227528090780103	0	0.0286160098692273	0	0.0568638192695663	0.0363180014213834	0.0601970946360063	0.00594731019883318	0	0.0118724367417781	0	0.039165885526515	0.0246372763127718	0	0	0.00437789655650348	0.00271386458778223	0.00887056086278153	0.0234917055884519	0.0271917959317628	0	0	0.0136277240000476	0.00684115147710211	0.0018893001121588	0	0	0.0430385682733265	0.0236068457382751	0.0537381292196447	0.0148584163093793	0.0468047991712136	0	0	0.0088548405170085	0.0405874754992886	0	0	0.0413000672945269	0.0195565228066341	0.00670153171486584	0	0.0258072655433833	0	0	0.0279803206053858	0.0118170690272637	0	0	0.0554120332363097	0.0283930357342359	0	0.897848161470777	0.671565698649315
4873	0	0.0295220521916128	0	0.0420720487770787	0.0556327104685607	0	0	0	0	0.0170276757608464	0	0.023946509154008	0.0634131953649185	0.0613554466002846	0	0	0.0113649778590026	0.0188064166157493	0.0614398074150276	0.0277948286632958	0	0	0	0.0465597547371259	0.0338003744948458	0.0114603855195291	0.0829609278623178	0	0	0	0.00761720511537318	0	0	0	0.0162797175239616	0.0350765238414347	0.0413155826602897	0.00713437311413404	0.0213635779525857	0.00280073679816042	0	0.0410204269921372	0.0399607450859036	0	0	0	0	0.0654003338436231	0	0.0352071165761328	0	0	0.0423611846535537	0	0	0	0	0.0573053643585064	0.002	0.593218464685177	0.830234222388769
4878	0.0114409840514902	0.0304651994415966	0.0221710589765099	0	0.0478824004180345	0.0186031427170097	0.0579277892656938	0.0448829542014184	0.0347313655524295	0.0060029381926495	0	0	0.0221798028654312	0.026866845896612	0.0162792009878202	0.0665925806319208	0.019406372901147	0.0272212984415184	0.0467126447436197	0.0349315040683376	0.0169593418421165	0	0	0	0.0150731498502361	0.0119978223041792	0.0312747560089723	0	0.0366359073379966	0	0.0151609402774977	0	0.0094431028917004	0	0.00307778205960687	0.00124127735562152	0.02184294167776	0.0358133491547497	0.0597244351850688	0.0438623811477632	0	0	0.0338491329816789	0	0	0.0526338872206999	0	0	0.00159127194577713	0.0476199106511392	0	0	0.0125582750542933	0	0	0	0.00838820513314029	0.00695404656676369	0	0.793931297367712	0.73069006352105
4886	0	0.0169108488751495	0	0.0505645352098466	0.0431398190784426	0.0533485143586352	0	0	0	0.0230188261421112	0	0.0583449953960169	0.0601468273304756	0.0464182826974456	0	0	0.00487930876063892	0	0.0430188747460836	0.0128440536328706	0.0135838796131339	0	0.0105371674971864	0.0283591653597983	0.0436020056488753	0.0190626084560635	0.00781734432636761	0	0	0.0135188755501317	0.0139852088059468	0.0171958084485718	0	0	0	0.030041083401625	0.0457999460272752	0.0294351138338344	0.017321650081851	0	0	0.0500823668642887	0.0531413407438697	0	0	0	0	0.0312801946961335	0.00869467765867877	0.0259252517340725	0	0.051883650406881	0.01441112630649	0.043094035855944	0	0.00256954517557343	0.00833077963384633	0.00769228764584476	0.01	0.493983053593346	0.875134059527498
4908	0.00384427755945886	0.0262338878617412	0.0348963749322301	0.0883323776634868	0	0.0137551102504598	0	0.0937332982639939	0	0.0138123381318042	0.0401731939747012	0.00398270709592754	0.0115988728577726	0.015819892626778	0	0	0	0	0	0.0134325485127838	0	0.0111832729309517	0.0729366692687606	0.0323638850946797	0.0100096802464501	0	0.0167828413330371	0.0271036947435218	0.0378669507667447	0	0	0	0.0248762701221104	0.0106841486804694	0.0348972084537176	0.0278959756088575	0.0596164000107325	0.000654933977369324	0	0.000544119192160029	0.0486713742189034	0	0	0.0163918885399303	0.00235626424875626	0	0.00116382358096338	0.00602708511996146	0.0243526447822088	0	0.0324481305439065	0.0613318449459001	0.0124584505189443	0	0.0070295230086571	0.0013198282495797	0.0594182120815885	0	0	0.756766695278444	0.762350536133941
4915	0.0111234191761265	0.00441005946457196	0	0.0218993646388492	0	0.0412458970889242	0	0.0275237960583649	0.0046850108615341	0.0902033562609298	0	0.00168835637511103	0.0129611742734506	0.00337086255285789	0.00478964965353814	0	0.00407879036692432	0.0235178431509957	0	0.0449245691404535	0.0258388402351436	0.0469003913076027	0	0.0140879363218735	0.0674694064151324	0	0.0251210448546421	0.0250062974684021	0.0049003226246387	0	0	0	0	0	0.0634082677463856	0.0178429063057124	0.0227505796022705	0.017853631639267	0.00888745111598856	0.00589023504312378	0.0100119789598246	0.0816997308204552	0.0441708414522976	0.0291821811203028	0.0299648726887272	0	0	0.0121938084141596	0.0216691484157518	0	0.00856711603369621	0.0310918097279034	0	0	0	0	0.0777646620133837	0.0113043906106831	0	0.924576457502446	0.671058364616816
4942	0.030751106055134	0.0153343491406619	0.00798021246524138	0	0.0296528247208144	0.0170556614343253	0	0.0578496278101513	0.0216219554872702	0.0790264572284346	0	0	0	0.0149907312235996	0.0456946883906111	0.00922405095230833	0.0135058027945515	0	0	0.0218108299450983	0.0239384208917024	0.0255730705300516	0	0	0.0365404900607543	0.0169500415581654	0	0	0.0691672744629409	0	0	0.01895302841959	0	0	0.0260642166082064	0.00139615715348564	0.0171061057289251	0.0474586985734691	0.0353411931410503	0	0.0178355687222648	0.0973913075319961	0.0240856061300703	0.016358393822198	0.015507776962011	0.0410450721822011	0	0	0.00701870551141936	0.0230299351121337	0	0	1.43660394867173e-05	0	0.0101239418560835	0.0122975657543605	0.0523047655992321	0	0	0.901070212873368	0.682599178228811
5004	0.0805477953930921	0.00347467031888772	0.0203444543982981	0.0255170075430746	0.0285278399168309	0	0.0441475729778838	0.0421684192140053	0	0.0561414886493626	0.0126220300829316	0	0.0318527140448469	0.0295621743125717	0.00832961241311306	0	0.0218899961604124	0	0	0.0243344818152412	0	0.0286218215642636	0	0	0.0158947231339925	0	0.0123894644253853	0	0.00270764059477001	0.0517376781507873	0	0	0	0.011379317056418	0	0.0100688401516053	0.04909167007283	0.049005543938716	0	0.0408065733001476	0.0189679364049773	0.121027768980795	0.0337099139058275	0	0.0256049459219666	0.0388941892328715	0	0.0161591967296807	0.0151135434803512	0.00162038339477408	0	0	0.00152361199500443	0	0	0.0166776868903761	0.00357030055697044	0.00596699287693753	0	0.874378848080301	0.625051918514042
5019	0.00685381332313749	0.0204027423786188	0	0	0.0606915831794505	0.0629230639543254	0	0	0.0142782444063374	0.0474705629426019	0.00440887861253443	0.0588934038367267	0.05428370360326	0.0402110504696497	0	0.0440202023797779	0	0.015299478878227	0.0292498575788014	0.0264574881252756	0.03793244814698	0	0	0	0.0264846046060635	0.0214593254364525	0.0228464412007185	0	0	0	0.0189555872164985	0.00564617396326989	0	0	0.0154766382725677	0	0.0167233826670094	0.0274594766870039	0.0496627435082887	0	0	0.0806589563136897	0	0.00994316571803835	0	0	0	0.0230205712451144	0	0.0478222448402101	0	0.00341099707188557	0.0149533918598962	0.0118279102845185	0	0.000916548763818534	0.0438552233226569	0.0355000952065949	0	0.849662985608849	0.732847296333361
5030	0.0135925292262074	0.0373354809240273	0.0507005847678846	0.00570887620728261	0.0186318074630597	0.0218569496560925	0.00669877361531076	0.0641288450852904	0.024997641062873	0.00991125443538151	0	0.0189997030366755	0.0311990285102508	0.000650512063286669	0.0320408143294641	0.06708540093203	0.0183292612055883	0	0.0202612146543927	0	0.00748826338415703	0.0386428508896502	0	0.0205931399883625	0.00917518006987353	0.0359000646995527	0.0341901800516975	0	0.0879961024980374	0	0.011580704455785	0.00786962614472347	0	0	0.01644345938061	0.00916000129049396	0.0135653887912991	0.0303896862303389	0.04064849107427	0	0.0211836240913168	0	0.0189011508482959	0	0	0.0167063590720538	0	0	0	0.0587851921247024	0	0.0420264337517216	0.000933050440191129	0	0	0	0.0356923735477691	0	0	0.949732032494082	0.680983593686249
5051	0	0.0399283219267141	0.0507372524736074	0.0518613911338987	0.0321005033923612	0.0564140936764366	0.00380293795990597	0.0564420914409801	0	0.0126819135588397	0	0.0153582281580163	0.0458391672748073	0.0188335664558265	0.00936634513838483	0.0396898607112589	0.0193181398905591	0	0.0552229288330068	0.0256868363462803	0.0141997991911698	0	0	0.0238046734941522	0.0221989204807866	0.0214053538008645	0.0426190341710665	0.00401112769489897	0	0.00353828673726029	0.0207275618396169	0	0	0.00429071435858833	0.00924245507639969	0.039482262809033	0.0203507919923449	0.00232752574429843	0.0122771196621582	0	0	0	0.0134422355102847	0	0	0	0	0.0512011011834422	0	0.0588692689032675	0	0.0354938679166846	0.0284666507688174	0	0	0	0.0207162632006803	0.0180514070933014	0	0.916643015698868	0.676637247129586
5073	0.0375644571312435	0.000173868699954785	0.0238064645340216	0.0240919541548021	0	0	0	0.0194918661486364	0.0438809380965074	0.0225382683695738	0.0228856038879498	0	0	0	0	0.0139115163701998	0	0.00313189113098076	0	0.012948465618412	0.00490822365609067	0.0389925194864855	0.0393998445621048	0.0336166647025347	0.012553466508681	0	0.00569098199007274	0.0556689353269611	0	0	0	0	0.00401421828977116	0.0285566707743999	0.012408105802032	0.0152226988022289	0.00117460235426027	0.0163204379754214	0	0.0225384893015067	0.0619503756447718	0	0.10990045938344	0.0260243172703656	0.0280613649502195	0	0.0132239186270248	0.00462411631352759	0.00712558718842514	0	0.0476736614890839	0.0875234487652375	0	0.0455785597949011	0.00124910539974352	0.0255883389454105	0	0.0259855925530164	0	0.786705032958446	0.778811554172234
5101	0.0379063934485948	0.0220750404419881	0	0	0.0257637557202023	0.00333950178968071	0	0.0212311262897936	0.0185249269419404	0.0366014548296063	0	0.0452088554834568	0.065954206639445	0.0510469112930423	0.00790033546245243	0.0136640047763021	0	0	0.0227185190457354	0.0308423169019476	0.0138779083248776	0	0.00853021879506965	0.0244456058189752	0	0	0.0621932020567354	0	0.0795732030767744	0	0	0.0293088492054318	0	0	0	0	0.0678137612830386	0.0187682487812106	0.0549335414246727	0	0	0.0647530283824447	0.00234978170471147	0	0	0.0283547129695634	0	0	0.0374093342718041	0.0203308252263381	0	0.0346736103079451	0	0	0.0143445701396306	0	0.0355622491665886	0	0	0.869353846901292	0.690074067805571
5121	0.0568421618152996	0.0364125496575938	0	0.0365626297997072	0.0249081935513177	0.00646500777412364	0	0.0438244674993655	0	0.0204346639303189	0	0	0.0536131523057335	0.0192290889599863	0.0316391484110781	0	0.0138129815857145	0	0.0119445882266812	0.0215609688128471	0.0199133691717049	0.00470508141355948	0	0.0410662022364134	0	0.0223363532837205	0.0128049818378532	0	0.0569740942526737	0.00251857794336844	0	0.0145932456857727	0	0	0.00419056265048242	0.0351136401106336	0.0388356240871107	0.0645798937093863	0.0286534938787483	0	0	0.0777426364225168	0.0153950078493616	0	0.0106712392455749	0.0468553468919006	0	0.000160195262966132	0.0241488702667723	0.0376241108538746	0	0.00360675141702915	0.00256407364635013	0	0	0.0207057461132712	0.0369912994391878	0	0	0.894530126485569	0.736965023389767
5170	0	0.0392075610906917	0.00516518118234756	0.0666494410052617	0	0.0345453817263913	0.00587608382553116	0.10797583885965	0.0105545829077727	0.00442289505245484	0.0256128933622342	0	0.0357465541768936	0.0215513001341358	0	0.00723339670325628	0	0	0.0249957064162851	0.0217858709730504	0.00785927949766098	0.0427938221734664	0.0488723089922747	0.0265730986093788	0.0298849390711338	0	0.0120923598128875	0	0.0359856834223723	0.00421189204935844	0	0	0.0321763494172829	0.0151163034058404	0.0327601762525125	0.0381451172775669	0.0529496353639876	0.00590154501662838	0	0.0068226976212841	0	0	0.0291304017942142	0	0	0.0642463982329202	0	0	0.020210707765509	0.00267466349837043	0	0.0333179679483671	0.00382166419821157	0.0169298549487677	0	0	0.02571700048693	0.000483445727117799	0	0.90674942447753	0.684987459442468
5208	0	0.0115189994269226	0	0.0329650081031074	0	0.110189379905853	0	0.0134663925583893	0.0221675657625141	0.026544717837815	0.0214922119511574	0	0.0334002221608364	0.0286201817070254	0	0	0	0	0.00509697867295287	0.00177037553146315	0.0555690378315117	0	0.0133611880170987	0.0132265910418525	0.0971249159286027	0.00794226026165966	0.0285821217288233	0	0.0135163772074056	0.0661949283684813	0.0119166538192954	0.00880744815284112	0.00967738838103642	0	0.0333848541549191	0.0233506313563096	0.0486318961149581	0.0203116852180303	0	0.000892195506935713	0	0	0.0524101245160123	0	0	0.0416283672373387	0	0.00143023256177273	0.0194949312968182	0	0	0.0339103397946083	0.0130719361961766	0.0241295312501304	0	0.0336174026058415	0.0205849278335036	0	0.004	0.555666652173034	0.832200619821421
5238	0.023484265989258	0.0173808328706812	0.0217078285902403	0	0.0114432733040626	0.0173845495744748	0.00425290914180971	0.0520145739552678	0.0377531912711788	0.0194981817368962	0	0	0.000186812686611561	0.0113272464776449	0.0202705546127155	0.0332403549640122	0.00227984666600071	0	0	0	0.0166344891338038	0.0896113670660026	0	0	0.0171669596176454	0.0334694797288539	0.0273788023797861	0	0.0696284604134804	0.0113334897800181	0	0.0081057596217506	0	0	0.0315925749245116	0	0.0217736423885291	0.0708623171215821	0.0280421404936181	0	0.0387877111552814	0.0390425088551814	0.0386837115400147	0	0.0595293348833174	0.018328847128621	0	0	0.00632396069812635	0.0151890144652143	0	0.0164839631273133	0.00443596726844954	0	0	0.00781083100277526	0.0360837399169644	0.021476505448305	0	0.785389104418291	0.785363389065061
5300	0.0074169297535512	0.0235287111047953	0.00219082807280253	0.00445988953512116	0.0484901225319463	0.0319067737134826	0.0303006620802093	0.0148787435741045	0.0303268623508731	0.0191180016682899	0.00568475097523055	0	0.0342215269024918	0.033165973764298	0.0178796132302687	0.0525645383937965	0.0317430650267777	0	0.0368119064094701	0.0471832166411768	0.0205125063032705	0	0	0	0.00547603758168274	0.0332452819243071	0.0313348647166351	0	0.0226177607440005	0.00422606357296473	0.0172080068711336	0	0.0165009453172441	0.00758716539014123	0.00787976869248339	0.0127121194803686	0.0479538397220035	0	0.0505904174156726	0.0298784241493361	0	0	0.0216049082361706	0	0.0210913498646824	0.0752499671807542	0	0	0	0.0526909037372542	0.00402921299617311	0.0343303418588434	0	0	0	0	0.0114079985161924	0	0	0.900220286399389	0.663847324897655
5500	0.0198201508792141	0.0136522231726968	0.0157089477983746	0.0177383067536191	0	0	0.0404729791962797	0	0.0141943531603159	0.0372175298464371	0.0342945044229869	0.0371020415207651	0.0549828065075497	0	0	0.0715307946037021	0	0	0	0	0	0	0	0.0533115356103398	0.0869242475460917	0.0244235032229884	0.0157011074816286	0	0.014555563642359	0.136419372197685	0.0295229589909257	0	0.0225651738882824	0	0.0221569331743231	0.00500940234307153	0.00283235076823314	0	0.0405407873810082	0.0113021091278392	0	0	0	0.00904621987596747	0	0	0	0	0.0276140497110157	0.0613842272630095	0.00230671226363325	0.0211752600665164	0.0222119181077751	0	0	0	0.0342819294753656	0	0.048	0.383826322701801	0.981506517378426
5525	0.00244981746692206	0.0462638923535986	0	0.0295521727564236	0.030761186755006	0	0.0315997788640495	0.0221215006040558	0.0339444734371598	0.0107347763216419	0.0221042622327519	0.0246954186012973	0.101463273296318	0.0266337569208474	0	0.017861507786447	0	0	0.0276242409239449	0	0	0	0	0.0202558232384671	0	0.0203404543381583	0.00274822560300692	0	0	0.016994786687091	0.037586634700688	0.0195518852250472	0	0	0.0402117663530336	0.0107351212914696	0.00905851889853073	0	0.021651637310149	0	0	0	0.0897859290980412	0.0229006891050122	0	0	0	0.0679726156567028	0	0.0542652013936289	0	0.0360691830910576	0.0396682429418725	0.034957429780444	0	0.000359702002636032	0.0096280504372129	0.0174480445272868	0	0.830673301798651	0.734789152486911
5526	0.0102523006894041	0.017332499444095	0	0.0466634873716483	0.0560457299857869	0.0156833251684363	0	0	0	0.0516286791071791	0	0.0578711469747998	0.0737919978560099	0.0489301101554601	0.00579529178070889	0	0.0172173665800069	0	0.046093122243786	0.0430728271156626	0	0.00491629822018311	0	0	0.0107194794818031	0.0418259447462193	0.0539883423601096	0	0	0	0	0.00808701412907543	0	0	0.0293590309512911	0.0354765321199722	0.0543459381831253	0	0.0398277355983569	0	0	0.0152275839043959	0.0383810045697591	0	0	0.0231675874283466	0	0.00880045584813791	0.00535758669312747	0.0359690755999285	0	0.0547130010440573	0.0057777272159896	0	0	0	0.0070305014275463	0.0366512760055912	0	0.902866726285367	0.668743731215917
5567	0.0311038704715804	0.0086533998047286	0.0400615852474805	0	0	0.0163895773766623	0.0144064321635081	0.0278900890918914	0.00465237579177431	0.02544933007967	0.00139643757796205	0	0.0221012275763823	0	0.0117728055863862	0.0383031040279028	0.00102900718617836	0	0.0105511731084892	0	0.018549218268903	0.0263699480676435	0.00214421787056933	0	0.0431012786301107	0.0373839555717469	0.00316908899669133	0.0120363076109327	0.0752789914766784	0.0315995216386118	0	0.0640776679543805	0	0	0	0.00105824607386084	0	0.0258129426014782	0	0	0.0263354341990818	0.0581124305097004	0.0596148472453937	0	0.0677548200669845	0	0	0.0134197513130062	0	0.020096121791917	0.00578736734851023	0.0663718283440694	0	0	0	0.0287188307333499	0.0106493170562547	0.0487974515395286	0	0.840690973075726	0.725445725450451
5709	0.0363991166504745	0	0.01354150692223	0.0267920100941967	0	0	0	0.0628825824606663	0.00922324227595571	0.0319615148990681	0.0231277353065902	0	0.0132973343296371	0	0.0466042938839095	0.00380649081411708	0.00946038253278813	0.0574531416265664	0	0.0279604129580892	0.00567020085814606	0.00702998447187111	0.00955728776322816	0.0310714661628722	0.0387770486196988	0	0	0	0	0	0	0	0.0319767293526501	0.0961323933202183	0.0192728911130445	0.0529803033968239	0.00818747710279582	0	0	0.0212413672758476	0	0.0123825055556982	0	0	0.00981916521794886	0.084828143508601	0	0	0.0777539777731087	0	0.0345482316321805	0.0186812589873928	0.00168350384275494	0.0232398760994309	0.00792052634001404	0.000656782081604166	0.00160864730440945	0.0424704674653708	0	0.855206680637769	0.665708467967941
5712	0.109507173174353	0.0150493603516087	0	0.0196034793462785	0.0306648996329824	0	0.014751625688121	0	0	0.0612178619381099	0.0139321893202567	0.0293382150284123	0.00397252507622059	0.0137572568266593	0.00864823447946031	0.00292313498788346	0.0129239379202426	0	0	0.00349490419606167	0	0.0210030984645127	3.94508689382842e-05	0	0.0103485737429128	0.0174006210735317	0	0.0109370116531586	0	0	0.0219906989049961	0.0193975237534234	0.00972224811381445	0	0.0795448025861015	0.0107746170355168	0	0.0408057989083299	0.0311861650612373	0	0	0.136743769923133	0.109705606524844	0	0	0.0327468641821258	0.0378165149725756	0	0	0.0267043089435616	0	0	0.0121097234878973	0.00851080309209166	0	0.00953103342251521	0.0122971016145955	0.000898865703536526	0	0.850016382518434	0.767633745828027
5867	0.00960158223487551	0	0	0	0.0218716407664507	0.0254587498386035	0.00325325917156054	0.026374005383933	0.0315746534409129	0.0121624526770786	0.00760477679113646	0	0	0.0422579631746558	0	0.0363748185351432	0.013159460080404	0	0.0188154189963561	0.0077970390471168	0.0149520010496041	0.0530736584737933	0.062612268841362	0	0.0340648197400955	0	0.0389704702686419	0	0.0253582038640243	0	0	0	0.0092521893583774	0.0722855306594394	0.0181496699719635	0.0106869090538635	0.0691153531347152	0.0267033241080066	0	0.00494207933810755	0	0	0.0443449343023846	0	0.00348428263000681	0.100883306177455	0	0	0.0480675803726266	0.0228613508825715	0.023477135350279	0.0067138144097845	0	0.0227055853871766	0	0.0129950054589019	0.0179947070285925	0	0.004	0.556170540219823	0.852509041235132
5915	0.0173758324616892	0.0282221999774708	0.0314834933301459	0.00919760899836406	0.00959323491881747	0.0341501055105987	0	0.0711709341204805	0.024153321143821	0.0664876829143561	0	0	0.0240310125197872	0.0210185330923743	0.0253452018499528	0.0425330890136617	0.00544082710465224	0	0	0	0.0193374534230824	0.0644086199784341	0	0.00689413309153376	0.0373284613850759	0.0165675984057696	0.034563425773142	0	0.0709312830395119	0.00746838954319017	0	0	0.00342563638748928	0	0.0220982927935695	0	0.0304082462268204	0.0620957219897349	0.0529890511161538	0	0.0287080619442116	0	0.0128928365622216	0	0	0.0268294444278648	0	0	0.0191775787460311	0.0326983263126672	0	0	0.0130830211827063	0	0	0	0.0278913407146179	0	0	0.730874132288426	0.775436879126862
6119	0	0.0180621805398019	0	0.0280049706025582	0.0420382271197655	0.0734593352816584	0.0180885125049262	0	0	0	0.000949397604155602	0.0715164051324967	0.0202101463585466	0.0249412555606306	0.0218355198243033	0	0	0.0235434801998819	0.0218993566747832	0.000280214353444102	0.0232609597442928	0.0207762623082762	0.00548800755372982	0.0299916062224113	0	0.0340653553515158	0	0	0	0	0.0147638766377099	0.0139837293531458	0	0	0.0701506973033097	0.0251922967884192	0.000589358669127863	0.0270842895566019	0.0051019140571386	0	0	0	0.073257668578795	0.00669528313575139	0	0.0116322652277209	0.0453565796566178	0.0226164120363971	0.00663172207915655	0.0267568376283337	0	0	0	0.0468786366614503	0	0.0277242976752585	0.0821347427319606	0.0150381992859268	0.016	0.458975225074389	0.905565653169155
6354	0	0.017770184071768	0.0634633521052088	0.0645180751934891	0	0.0602532452722436	0.0165613531470391	0.0512507448523458	0	0	0.0222946716314966	0	0.0439383355677512	0	0.0413178804197238	0.0013552155084523	0.00380590045027774	0.0735000529755664	0.0179714923455308	0	0.0137832056096483	0.0631580231767703	0	0.0225098056248353	0.0132551365232642	0.0157943773547349	0.00115717060128674	0	0	0.00242077045064986	0	0	0	0.0175236050895696	0.0276555715160863	0.0598981053077749	0.00419947230932287	0.0500650657092907	0	0.00640425630349797	0	0.00418737259563172	0.0699250004678696	0	0	0.0241272525793607	0.028699680575285	0.0147364994962972	0	0.0262043416645705	0	0	0.0047232609229123	0	0	0.0277813629763648	0.0181812107450679	0.00560894885901499	0.00800000000000001	0.505680627250592	0.885275459028855
6373	0.0155020493847805	0.0217917486656193	0.0403913086965265	0.0742198232077732	0.0114114691638287	0	0.0287031861153336	0.0110527336713064	0	0	0.00815144609573529	0	0.0419361671888101	0	0.0204991365234454	0	0.0258501078265176	0.107280428496437	0.0122354569977019	0	0	0.02550564375906	0	0.0501437604166021	0	0.00237276359620618	0.0136319033276399	0.03128262912082	0	0.000388699840286398	0.0147242464610773	0	0.00694851881605935	0.018914980719998	0.0064337166665388	0.0625716408726787	0	0.0641413381391149	0.000356273550927974	0.0153378219997769	0	0.0066071840484424	0.0202270983918723	0	0	0	0.043194838472249	0.0510705415143582	0	0.0321553291837907	0	0.00354967307095072	0.0182676810004251	0	0	0.00612182549300463	0.0321915502069601	0.0548352792973446	0	0.928371484947782	0.706104195243761
6382	0.0142117687557245	0.0311613629939643	0.0104835666567748	0.0560477332142432	0.0457732273455243	0	0.0410561297894337	0	0	0.00795421992414357	0	0.0239209271956196	0.0554094660926833	0.00913410988574205	0.0470229713545922	0	0.0154503379343021	0.0849532234523525	0.0208496140429915	0	0	0.0359674170944781	0	0.0512771313126785	0	0.0335976710336651	0.0133711788655321	0	0	0.00125267639674429	0.0208606259501218	0.0071918723415657	0	0	0.0299931053519239	0.0569979003599624	0	0.0578314811606896	0.0258523589856351	0.00708122549144872	0	0	0	0	0	0	0.0444191865730785	0.0417830294906538	0	0.0551091792579339	0	0	0.0132403599077568	0	0	0.00680387509243325	0.0247360409988204	0.00920502569678634	0.002	0.613948083629744	0.838483018497936
6524	0.000332518665708902	0.00250881035057748	0.0408883121851543	0.0302927678370803	0.00643843394531854	0.0222599911967981	0.036397692376324	0.0217910787766217	0	0.0724319046661273	0.00336341653551404	0	0.0230462008479646	0	0.0297788528409305	0.00509323730760383	0.0269598124924942	0.161833297827134	0	0	0.0151702887660865	0.0182979814336563	0	0.00216462368567199	0.13705738869071	0.0166643347694941	0	0	0.0250485929969048	0.0552696910633666	0	0.0105458808882785	0.00174650130312292	0.00705749511856137	0.0179785410281414	0.033436664434921	0	0.0302328749603345	0.0173047062101716	0.00872248570325593	0.0137279217557197	0	0	0	0	0.0143256838923453	0.0248990024499138	0.0285986975997231	0	0.0274832475335298	0	0	0.00948647198758732	0	0	0	0.00136459587715076	0	0.002	0.570265922511782	0.816700383823476
6526	0	0.0182509484003754	0.00915378777658517	0.0538812279564315	0.00547052862803727	0.0153214579922838	0.0495812235113152	0.000671778841803158	0	0	0.0224847476760797	0	0.0494370353619329	0	0.00828178381866571	0	0.0209938208845682	0.167216634848655	0.0133676116644285	0	0.00533091251205191	0.049045270114813	0	0.0213637655407556	0.0532497142814081	0.0127319681262515	0	0	0	0	0.00276990174041748	0	0.0118946898874956	0.0255746686403683	0.0288617430537943	0.0540509949382833	0	0.0382931116047684	0.00147899124814881	0.0123765959173087	0	0	0.0496990787893544	0	0	0.00483702654675486	0.0317647102163389	0.0371098289662802	0	0.0160225735168239	0.00432780045860327	0	0	0	0.0364418492435283	0.0189013763114504	0.0229384634420327	0.0268223775418064	0	0.812085218347271	0.731035780952548
6571	0.0340209460980001	0.00650622368639255	0.0450961231209955	0.0134367258778341	0.0259316717582823	0.0366512321400032	0	0	0	0.0134773998270652	0	0	0.0127958701826328	0	0.0237859585435987	0.0195374431981842	0.0561813009403948	0.0559446263452819	0	0	0.0315933973824319	0.032746915282714	0.000996399610555766	0.0222503621788117	0.00184173881277222	0.0153961505619255	0.00596068925273118	0.0450449276444136	0.00918595483277821	0.00431961068343128	0	0.0387183288711538	0	0.0256542929441301	0.00448543332576934	0.0322815352687874	0	0.0518533253053403	0.00177182084063055	0	0	0.0583695188216048	0	0.0204958051988339	0	0	0.0796363349643568	0.0365699594753781	0	0.0415407055797864	0.0212956188855091	0	0	0	0	0.0230109547117699	0.0275488671671743	0.0240658306785445	0.004	0.549484913329338	0.863092614382128
6696	0.029409456577539	0.00244618618613374	0.0338873501305372	0.0705134936275515	0.0219615273270104	0	0.0606766185280205	0.00736183809939725	0	0.00626202632145164	0	0	0.00856661561246544	0.0237496392358211	0.0437151186807386	0	0.0432044343177866	0.0252780346508248	0.00162031490420226	0	0.000282811996357211	0.0306680332075287	0.00586463399217748	0.0187525787076349	0	0	0.0149782082454122	0	0.00977636712909913	0	0	0	0.00386910940279766	0.0706611360531526	0	0.0748952053655441	0.0310859390160806	0.089180297470327	0	0.0283284152716662	0	0	0.0283928612055402	0	0	0.0604985706119901	0.0586720348632947	0.0205202964951235	0	0.00416072076734468	0.0163793533332359	0	0.000736731421662418	0	0	0.0269469088546488	0.0266971323899017	0	0	0.76045829397075	0.778942283001516
