,ABCB4,ABCB9,ACAP1,ACHE,ACP5,ADAM28,ADAMDEC1,ADAMTS3,ADRB2,AIF1,AIM2,ALOX15,ALOX5,AMPD1,ANGPT4,ANKRD55,APOBEC3A,APOBEC3G,APOL3,APOL6,AQP9,ARHGAP22,ARRB1,ASGR1,ASGR2,ATP8B4,ATXN8OS,AZU1,BACH2,BANK1,BARX2,BCL11B,BCL2A1,BCL7A,BEND5,BFSP1,BHLHE41,BIRC3,BLK,BMP2K,BPI,BRAF,BRSK2,BST1,BTNL8,C11orf80,C1orf54,C3AR1,C5AR1,C5AR2,CA8,CAMP,CASP5,CCDC102B,CCL1,CCL13,CCL14,CCL17,CCL18,CCL19,CCL20,CCL22,CCL23,CCL4,CCL5,CCL7,CCL8,CCND2,CCR10,CCR2,CCR3,CCR5,CCR6,CCR7,CD160,CD180,CD19,CD1A,CD1B,CD1C,CD1D,CD1E,CD2,CD209,CD22,CD244,CD247,CD27,CD28,CD300A,CD33,CD37,CD38,CD3D,CD3E,CD3G,CD4,CD40,CD40LG,CD5,CD6,CD68,CD69,CD7,CD70,CD72,CD79A,CD79B,CD80,CD86,CD8A,CD8B,CD96,CDA,CDC25A,CDH12,CDHR1,CDK6,CEACAM3,CEACAM8,CEMP1,CFP,CHI3L1,CHI3L2,CHST15,CHST7,CLC,CLCA3P,CLEC10A,CLEC2D,CLEC4A,CLEC7A,CLIC2,CMA1,COL8A2,COLQ,CPA3,CR2,CREB5,CRISP3,CRTAM,CRYBB1,CSF1,CSF2,CSF3R,CST7,CTLA4,CTSG,CTSW,CXCL10,CXCL11,CXCL13,CXCL3,CXCL5,CXCL9,CXCR1,CXCR2,CXCR5,CXCR6,CYP27A1,CYP27B1,DACH1,DAPK2,DCSTAMP,DEFA4,DENND5B,DEPDC5,DGKA,DHRS11,DHX58,DPEP2,DPP4,DSC1,DUSP2,EAF2,EBI3,EFNA5,EGR2,ELANE,EPB41,EPHA1,EPN2,ETS1,ETV3,FAM124B,FAM174B,FASLG,FBXL8,FCER1A,FCER2,FCGR2B,FCGR3B,FCN1,FCRL2,FES,FFAR2,FLT3LG,FLVCR2,FOSB,FOXP3,FPR1,FPR2,FPR3,FRK,FRMD4A,FRMD8,FZD2,FZD3,GAL3ST4,GALR1,GFI1,GGT5,GIPR,GNG7,GNLY,GPC4,GPR171,GPR18,GPR183,GPR19,GPR25,GPR65,GRAP2,GUSBP11,GYPE,GZMA,GZMB,GZMH,GZMK,GZMM,HAL,HCK,HDC,HESX1,HHEX,HIC1,HK3,HLA-DOB,HLA-DQA1,HNMT,HOXA1,HPGDS,HPSE,HRH1,HSPA6,HTR2B,ICA1,ICOS,IDO1,IFI44L,IFNG,IGHD,IGHE,IGHM,IGKC,IGSF6,IL12B,IL12RB2,IL17A,IL18R1,IL18RAP,IL1A,IL1B,IL1RL1,IL21,IL26,IL2RA,IL2RB,IL3,IL4,IL4R,IL5,IL5RA,IL7,IL7R,IL9,IRF8,ITK,KCNA3,KCNG2,KIR2DL1,KIR2DL4,KIR2DS4,KIR3DL2,KLRB1,KLRC3,KLRC4,KLRD1,KLRF1,KLRG1,KLRK1,KYNU,LAG3,LAIR2,LAMP3,LAT,LCK,LEF1,LHCGR,LILRA2,LILRA4,LILRB2,LIME1,LINC00921,LST1,LTA,LTB,LTC4S,LY86,LY9,MAGEA11,MAK,MAN1A1,MANEA,MAP3K13,MAP4K1,MAP4K2,MAP9,MARCO,MAST1,MEFV,MEP1A,MGAM,MICAL3,MMP25,MMP9,MNDA,MROH7,MS4A1,MS4A2,MS4A3,MS4A6A,MSC,MXD1,MYB,MZB1,NAALADL1,NCF2,NCR3,NFE2,NIPSNAP3B,NKG7,NLRP3,NMBR,NME8,NOD2,NOX3,NPAS1,NPIPB15,NPL,NR4A3,NTN3,NTRK1,ORC1,OSM,P2RX1,P2RX5,P2RY10,P2RY13,P2RY14,P2RY2,PADI4,PAQR5,PASK,PAX7,PBXIP1,PCDHA5,PDCD1,PDCD1LG2,PDE6C,PDK1,PGLYRP1,PIK3IP1,PKD2L2,PLA1A,PLA2G7,PLCH2,PLEKHF1,PLEKHG3,PMCH,PNOC,PPBP,PPFIBP1,PRF1,PRG2,PRR5L,PSG2,PTGDR,PTGER2,PTGIR,PTPRG,PVRIG,QPCT,RAB27B,RALGPS2,RASA3,RASGRP2,RASGRP3,RASSF4,RCAN3,REN,RENBP,REPS2,RGS1,RGS13,RNASE2,RNASE6,RPL10L,RPL3P7,RRP12,RRP9,RSAD2,RYR1,S100A12,S1PR5,SAMSN1,SCN9A,SEC31B,SELL,SERGEF,SH2D1A,SIGLEC1,SIK1,SIRPG,SIT1,SKA1,SKAP1,SLAMF1,SLAMF8,SLC12A1,SLC12A8,SLC15A3,SLC2A6,SLC7A10,SLCO5A1,SMPD3,SMPDL3B,SOCS1,SP140,SPAG4,SPIB,SPOCK2,ST3GAL6,ST6GALNAC4,ST8SIA1,STAP1,STEAP4,STXBP6,TARDBPP1,TBX21,TCF7,TCL1A,TEC,TEP1,TGM5,TLR2,TLR7,TLR8,TMEM156,TMEM255A,TNFAIP6,TNFRSF10C,TNFRSF11A,TNFRSF13B,TNFRSF17,TNFRSF4,TNFSF14,TNIP3,TPSAB1,TRAC,TRAF4,TRAT1,TRAV12-2,TRAV13-1,TRAV13-2,TRAV21,TRAV8-6,TRAV9-2,TRBC1,TRDC,TREM1,TREM2,TREML2,TRIB2,TRPM4,TRPM6,TSHR,TTC38,TXK,TYR,UBASH3A,UGT1A8,UGT2B17,UPK3A,VILL,VNN1,VNN2,VPREB3,WNT5B,WNT7A,ZAP70,ZBP1,ZBTB10,ZBTB32,ZFP36L2,ZNF135,ZNF165,ZNF204P,ZNF222,ZNF286A,ZNF324,ZNF442
3469,0.0,18799.40183721427,9899.396378269616,75127.8928136419,24379.292128895937,0.0,0.0,0.0,6869.014990017932,11065.743065044007,11165.42606377069,18326.064767560547,8193.045282639981,0.0,0.0,24126.58624471252,11944.935211216432,9915.366744108862,7983.508245877061,8166.104778723177,11038.982176448131,5570.214013485781,17090.026148673885,12777.00976079762,9839.788066103192,4341.199833741282,538461.5384615385,499.2329965779847,9112.67279326589,15476.609215617304,0.0,23169.182403479685,16366.23126803388,13900.057438253878,0.0,14925.373134328356,10677.466863033873,13352.073085031623,5801.726013489013,22761.98748090689,1952.1777087981377,28206.047567825983,6329.113924050633,6620.9904008934345,5037.884894405933,17264.276228419654,0.0,5476.814817273543,17897.029260665626,11389.394374740608,0.0,2954.385964912281,2964.2995231344244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142857.14285714284,16061.45251396648,24014.49932034436,14916.187209559635,0.0,0.0,13540.750760906323,0.0,10677.777628917083,8450.812430376829,6091.171076761855,4424.778761061947,20049.65422178364,4635.549872122761,3136.856570967645,6730.380939561179,9132.4200913242,0.0,34701.31516399937,8206.599713055954,0.0,17432.267165347705,48473.96768402155,12327.871052146054,7676.949467112849,12949.025887376569,3434.52686431645,21828.84448305821,7277.355855350463,12155.630164059336,9231.740033085052,8173.291648057168,17731.787218553378,17762.703173693048,22276.61069186666,8641.214180813899,14174.07293901318,17185.00797448166,22530.75272472328,14228.386026541766,11494.25287356322,8489.258489258487,19063.65464664889,1332.0013320013322,4892.443892210919,9089.40670963477,7028.222363321875,0.0,4913.639070875522,8637.274954940358,24291.497975708506,11084.3906349338,9149.530011870009,16377.171215880891,12500.0,0.0,9852.910127384052,15626.553541245485,3438.846920331835,0.0,5167.170160609481,5543.936194698235,13288.607921558503,11662.099578545904,10944.829126647308,12841.897172157098,0.0,11474.253468140136,14427.43064131061,7812.499999999999,25440.693076346688,51942.90245836638,0.0,30082.33058898037,4352.763058289175,6184.291898577613,59190.03115264798,11626.380727368189,2210.515442619564,8061.344868265826,32171.581769437,19840.30232841644,0.0,8272.931244011486,2258.274124652471,13590.84406294707,560.2571285347801,11973.34650157592,11159.631246967492,0.0,0.0,6613.756613756614,16548.984995586936,0.0,10931.357200013916,11882.755476737952,0.0,6238.003838771592,7666.663464217434,0.0,5803.298717165546,10855.96482238402,0.0,1470.625204253501,18940.722553490003,9723.878543252917,15848.47056949634,24676.850763807284,12511.636566747346,8901.940385970225,9118.050512386024,0.0,4391.709684875568,6393.861892583121,0.0,12693.935119887165,2147.458840372226,924.4457362463468,41018.014189876514,6936.535873278806,34358.04701627487,10390.768960776855,12426.106888647608,0.0,26601.723491944544,2133.850630455868,16742.7701674277,18455.632659087554,13875.988095463768,12707.050170423969,9446.042322287956,8582.877890036523,10459.363957597174,6281.975667631365,14620.433532347291,9532.45574216977,15762.807280915742,28967.47822996269,18233.25998113801,7170.310565079728,10599.924537793988,0.0,0.0,21272.93084144346,9372.427332024568,0.0,0.0,23229.81366459628,0.0,2052.8862603255293,14469.125738740577,21387.28323699422,13683.084206089296,8746.013557356455,0.0,5876.760867686458,8046.647230320701,22456.804262311405,24316.1094224924,0.0,8793.243086891125,23216.4358819988,3615.002259376412,2952.029520295203,12604.42078805352,7223.325121385347,5722.828620573247,14517.5979000375,6891.433418150977,17042.706347625684,8772.078817460158,6893.484545252391,0.0,14146.772767462422,5840.63412599082,6227.537607238272,14258.294488620786,5792.579319719484,11459.251542591555,0.0,0.0,3553.003017619001,0.0,9300.17985250757,0.0,17591.86864738077,13469.11957950066,15651.438240270729,9015.848913352946,15017.667844522966,8761.282634122657,682.5938566552901,3664.1142496655393,4716.724428345211,11861.080296953667,16666.666666666668,24126.0462826194,0.0,1578.4627526636557,6580.215302442113,0.0,10984.008291279628,0.0,0.0,0.0,19993.06598867445,13930.014440538527,0.0,0.0,6960.9288874253725,0.0,4219.013688355522,0.0,15220.868996602016,0.0,6295.690351440346,14643.98068146573,5999.414691249635,0.0,2224.6941045606227,13046.815042210284,0.0,959.2326139088728,18390.72527775861,0.0,0.0,9342.513311618652,2705.24582451188,40591.519541270565,11037.527593818982,4092.860976918949,6431.167862801753,6711.4093959731545,15057.113187954308,24644.27167375679,9246.048949670912,24267.941301288785,0.0,7128.64645313656,39760.581445062,11252.764164475257,10125.32160345257,15105.618159053274,12340.681648314829,30893.1484502447,13313.22040824311,6656.580937972766,6180.105944673336,14149.86251145738,0.0,3036.238981390794,21426.889569107603,15973.319290854835,26748.78205717437,13165.212388531976,11367.698577250305,0.0,10341.951626355296,26578.073089701,17362.88867943486,0.0,3819.136602332401,25767.54385964912,11486.513380477903,3204.032511249869,11031.254331993305,0.0,14340.41888090028,6469.87464617873,2683.564466143805,11689.597149361578,18125.22885389967,12532.546839624987,5994.005994005994,3376.2244247377266,7214.713951834164,6977.03045372855,5544.317074998126,36844.64956766025,12789.281364190012,9386.10815106702,18433.346612103,0.0,18598.72611464968,8141.8232605383455,0.0,0.0,724.9003262051468,15583.230692030476,3906.25,0.0,26003.39174674957,708.9684509039348,8921.526976998239,9655.93106398582,7898.374251299942,16319.733555370523,12628.619893210149,12213.740458015263,7222.586999343401,3374.2688202752306,0.0,13360.441475457452,0.0,11714.95456490548,0.0,11605.584642233858,14989.293361884367,0.0,14722.415546870818,3408.3320660905674,13701.450203577477,0.0,0.0,12613.041408852929,12170.470816137453,4016.773339218716,6651.761204955402,0.0,4857.316332726169,24227.01468662552,0.0,9386.697045079394,0.0,3487.6048637948907,52083.33333333332,7971.530249110321,13021.882131829774,23720.605737267622,4201.680672268907,0.0,8837.96791014197,20979.02097902098,9305.030532131432,9862.756353389344,8430.064065409295,19393.9393939394,5961.645358532518,19601.693586325862,11235.955056179777,11277.031993500716,13352.849035770229,35374.14965986394,0.0,4408.599569541457,17704.694555678627,54054.054054054046,4437.869822485206,6216.567876246929,6853.78590078329,23794.00260756193,16718.91327063741,8015.433973928522,2272.2033786676325,5630.102280191423,2764.3400138217003,13677.674795284802,11683.100144700673,14361.300075585792,13916.888859985693,9184.28346285528,0.0,8505.402803038409,16042.340810618109,0.0,18720.04145614717,12854.914196567865,0.0,77046.54895666133,0.0,4072.3363549401,8616.027975053175,0.0,0.0,4932.304942235757,0.0,17719.530751484806,11740.522591611654,0.0,3021.9419261595062,8240.493508885002,2559.78443920512,42824.64043747825,6278.026905829597,9242.144177449169,9585.716605618809,0.0,0.0,7153.183260424686,26464.92268059247,2002.7338907079504,27881.04089219331,7026.205848841625,0.0,9340.20518306024,3293.988471040352,6066.009515635807,28680.959818259264,5540.166204986151,10332.339156369831,11892.407518056125,853.9709649871904,0.0,3322.908522283034,14288.7383573243,13907.715953847302,0.0,0.0,22347.662778722148,9431.467606875278,28916.454448369343,0.0,11952.19123505976,0.0,0.0,0.0,26821.091130752822,14151.62454873646,1453.4883720930231,10682.035606785355,0.0,7123.053488652428,12707.23921326331,5566.379070414695,21665.294359818858,1869.1588785046729,9381.10749185668,4141.739530602853,0.0,10747.288067496987,0.0,136094.674556213,0.0,10382.059800664452,7477.44131769463,8857.130189320602,9520.571234274055,407.83034257748767,8939.974457215838,11660.140684015383,9552.385922189367,11508.951406649618,16174.686615446826,17203.827063740857,31175.05995203837,0.0,28692.879914984063,0.0,0.0,13988.25413774693,0.0
3567,80485.1157662624,5340.739158299508,13601.609657947683,36735.68818514007,9799.260433174855,9820.309235269538,126524.39024390244,0.0,14617.805298954418,16622.4460614534,19608.932340851014,16702.23624385265,14461.662036882091,68376.06837606838,0.0,29453.23515588281,21914.187222098582,18378.6923332227,7046.476761619189,9214.96227323808,21532.47626929553,3518.029903254177,12595.722824056778,8001.340538729001,10407.468146839914,4017.918995058421,0.0,866.8500213308643,9112.67279326589,3341.540626099191,316831.6831683167,13091.880019810082,21857.83872669169,17231.47616312464,2668.44563042028,28493.89416553596,20618.556701030924,8550.01171234481,4097.468997026615,16682.140824822545,1491.415268212242,26174.25600573682,25316.45569620253,12231.548531771004,20030.63034015799,5754.758742806552,3244.646333549644,6870.913134397718,22298.83773770921,17231.746639849312,46848.38160136286,6105.263157894737,9279.546333290373,3262.6427406199023,0.0,0.0,0.0,0.0,0.0,9569.377990430625,23411.3712374582,5494.5054945054935,0.0,16764.83914816493,31943.829755845683,0.0,0.0,7128.846804193439,23097.311624384703,8065.272437400356,17093.68877962586,12116.845690332722,4424.778761061947,5873.922135288174,22858.05626598465,7379.081647895319,10028.267599946155,30441.400304414,0.0,3327.5233718903505,8866.571018651362,109649.12280701751,16836.955888728557,0.0,3723.5202361584,18868.985686566743,10088.070456365092,4776.755753819431,11801.33217492036,14523.76070227838,12858.06129009215,11556.23499798666,6699.419383653417,14819.822162134053,11528.261129405815,11784.168422961,5287.981995799689,12871.590560833589,17264.752791068582,8636.257409335232,9611.631537861049,32950.19157088123,16112.266112266108,16067.224794599568,0.0,8542.362351479384,3216.705621266851,4094.322685175048,93567.2514619883,7057.772483621203,16363.23133315782,20701.24513024215,16612.765016446912,17750.473196240095,15880.893300248135,462500.0,884.1732979664016,9078.752903089591,20929.307659165483,1418.1767622931827,0.0,13945.25647676299,7750.50285702849,16255.96697200361,14169.991827315993,10833.14719678356,18262.83031398168,0.0,10956.971549494474,14118.712439285418,1916.2735849056603,14518.39616707778,16256.938937351306,0.0,0.0,6813.020439061317,1443.001443001443,0.0,18709.234466186062,950.3150500981302,15139.598898938262,0.0,12343.045227355846,52173.91304347826,15344.983250845678,20710.610692714938,14783.023366714357,1150.0014743608644,18411.153989184968,0.0,0.0,170212.7659574468,30423.28042328042,45895.85172109444,0.0,14393.76543854156,17908.04390407631,0.0,9756.877799104284,11797.822975011288,0.0,26267.56261453879,20746.69018196551,178082.19178082192,1294.6529575906886,32970.88740792704,26603.06393908816,11043.490380084551,7050.528789659224,9793.33457456712,15407.204514179237,5890.422012426369,141868.51211072665,19030.74196779413,2717.391304347826,0.0,188998.5895627644,2147.458840372226,2167.805067092961,8984.561105316698,7557.71819028885,30018.083182640145,7495.100763403433,16829.533116178067,42666.66666666667,17984.263769201945,14354.995150339477,11346.340113463402,14026.280820906542,3241.5218091862075,22424.20618310112,16362.414710085266,9884.09877384033,12862.190812720848,14689.94746732138,14813.85962423758,26327.73490694508,5348.095327453555,16349.74231384397,15592.580949386984,16051.10433436736,13608.35115079864,0.0,207692.3076923077,27387.82189303247,12459.62890253942,9877.168545017095,43689.32038834951,9440.993788819876,0.0,18573.73283151669,16710.82127572855,13005.78034682081,13715.508576245904,27925.80729777864,2159.827213822894,15901.82352432806,7113.702623906706,9560.324652691332,10131.712259371834,5524.861878453039,13074.16406340391,36875.37627934978,17429.475179136272,0.0,22473.571375766984,15092.444210576668,18020.48001028823,5999.892859056088,11895.674300254455,19105.471306228126,11217.946243416309,7560.595952857461,0.0,15575.84356301277,33931.30301766096,12039.651959158937,3975.87057855772,7785.226605702987,18030.29088869301,42682.92682926828,0.0,14098.445763976768,116945.107398568,13679.488122379937,0.0,10359.655981235344,18725.361366622867,9940.778341793572,8754.863813229571,27385.159010600702,3082.2648393764853,0.0,1757.9590815649508,7439.77498828617,15148.375247359803,0.0,16740.521910388972,0.0,17406.936466874202,14041.463616089866,0.0,17560.852761984097,0.0,396396.39639639633,0.0,20570.900265803768,21427.42535408492,0.0,0.0,19860.552350136728,0.0,19032.439527470466,62000.0,9937.061385583673,0.0,8242.384078530453,10124.507067216093,18729.88001170618,14238.773274917854,76751.9466073415,9209.51650038373,0.0,29736.21103117506,10144.227451521634,0.0,0.0,17826.841684382984,25052.92872265349,26256.22453598913,7284.768211920528,14291.465378421904,16171.124988349336,10402.68456375839,0.0,18263.16561537333,13746.8963070981,11458.310066784305,0.0,17882.495646540436,855.0662676357418,18426.51804924695,8880.40501286414,12884.20372389838,14546.540591594689,21920.880913539968,10218.032512514428,11951.588502269286,6842.260153031193,14780.018331805684,0.0,15866.7972575906,8754.842990774236,4914.867474109181,49269.234304623584,12033.752037587494,23355.02013774696,34943.47379239465,6783.430636641645,6644.518272425249,17209.78522455971,154228.85572139302,16435.927163609085,32620.61403508772,15376.319425622209,14759.13070778247,16905.24683412217,0.0,5333.698030634573,11322.280630812777,2112.22493464222,14396.71384737207,17392.896374954227,14543.69013553739,3696.3036963036966,7476.960528603721,7926.023778071335,15525.985376301727,5844.009889862889,19944.178919333062,9135.200974421436,15577.92411895033,10285.010683373772,375722.5433526012,16050.95541401274,13791.899441340782,0.0,0.0,27546.21239579558,19926.09826194061,0.0,0.0,14132.278123233464,7089.684509039348,27614.25016689932,20786.22501986188,5857.960903047457,5661.948376353039,15501.064164590787,8531.656937584192,22324.35981615233,12277.120200834224,46263.34519572953,5421.628424823312,0.0,10479.019306768696,472727.2727272728,10820.244328097731,0.0,141868.51211072665,23181.11247925477,6720.794462038917,12248.959238757492,15625.0,0.0,7377.439314612089,15792.133411943065,10549.54756124476,17942.250618629703,0.0,3440.599069014369,55845.06316356098,39918.11668372569,14623.485922860533,0.0,10745.5933641248,10416.666666666664,25765.124555160142,9692.57618472278,10547.051339926951,247899.15966386552,0.0,24432.96401340157,6555.944055944056,8839.77900552486,13192.08892135887,14236.47265807332,34612.79461279461,11617.565314063368,5237.57252626627,213483.14606741577,13211.342798560872,14431.348380967054,2040.816326530612,114035.08771929824,5904.803053215236,4720.115872880634,54054.054054054046,5917.159763313608,14141.706204739314,870.3220191470846,3150.8039982616256,0.0,15444.63275029578,14752.85671946521,16358.574958556192,28334.485141672427,12447.883859743844,9418.991828984244,23280.42328042329,13786.824478116669,2010.7602847671324,0.0,5242.323740237509,12847.584050896725,25296.44268774704,6056.484000518202,15413.416536661469,15682.4307767704,64205.45746388443,0.0,12362.77501935954,9282.959010779048,0.0,24523.16076294278,17511.337680823595,36036.03603603604,10651.352279978402,10791.7934932996,9100.10111223458,3547.497043752464,7728.979324596671,24317.95217244864,32967.25471303102,37219.73094170404,0.0,9500.00902185092,158249.15824915827,0.0,18080.0931228057,11939.728363027372,1176.208792955463,464.6840148698885,8840.78153352745,101449.27536231883,12369.329508435843,4025.9859090493183,10865.489571963037,3833.5936390742577,0.0,14486.578610992754,21515.351635795672,853.9709649871904,1839.6846254927727,7623.143080531666,6773.920406435224,25862.160979410604,45523.520485584224,2732.24043715847,12462.091650006596,5729.396209784047,21358.74476300008,7165.80182851495,0.0,18239.49246629659,0.0,5454.545454545455,8533.98354160317,9006.270188105642,8651.716500553708,21882.07294024313,0.0,16076.183796697092,10462.362269591184,12246.033954912327,15284.067517496916,95327.10280373832,17771.986970684044,21744.13253566498,68965.51724137932,13710.325431900364,136363.63636363638,0.0,0.0,12416.943521594683,8458.576758982594,14990.467463754192,170.01020061203673,407.83034257748767,53001.27713920818,12792.081037688991,16510.11770162927,23017.902813299235,7009.030866693624,18176.920062695925,5995.203836930455,0.0,6376.195536663125,25882.352941176472,29381.96555217832,21569.67431927389,46485.26077097506
